"@timestamp",renterQuote,provider,localization
"Sep 22, 2025 @ 08:05:43.000","Rien à signaler. Véhicule de 2 ans correspondant à ma demande ",AutoEurope,fr
"Sep 22, 2025 @ 07:56:10.000",,"Sunny Cars",de
"Sep 22, 2025 @ 07:38:17.000","Der Wheego Mitarbeiter war allein und total überlastet (obwohl es sicher keine Rush-Hour war. Amex wurde nicht akzeptiert, nur Visa (im Vorfeld nicht erkennbar). Eine ordentliche Abrechnung der Miete habe ich bis heute nicht.
Fazit: nie wieder Wheego (bei Europcar, Hertz, Avis, Goldcar und anderen ist so was noch nie passiert).","Argus Car Hire",de
"Sep 22, 2025 @ 06:59:07.000","Es hat soweit alles gut geklappt. Bei der Abholung wollte man mir  unbedingt eine Versicherung (welche ich schon über billiger-mietwagen.de abgeschlossen hatte) verkaufen, da ja angeblich über meine Versicherung die Karosserie nicht versichert wäre. 
Die Abholstation befindet sich ganz am Ende des Geländes hinter Avis. Also, nicht verzagen und immer weiter laufen. Bei der Rückgabe war kein Mitarbeiter auf dem Parkplatz anzutreffen (8:00 morgens). Die Schlüsselübergabe konnte recht einfach im Abholungsterminal gemacht werden. Da kein Aussenmitarbeiter vor Ort war konnte keine vernünftige Übergabe/Abnahme gemacht werden. Dies beireitete mit etwas Sorge. Kurze Zeit später erhielt ich aber eine Mail, dass alles in Ordnung sei. ","Argus Car Hire",de
"Sep 22, 2025 @ 06:58:13.000","Personnel sérieux qui prend le temps de bien expliquer le contrat",Rentalcars,fr
"Sep 22, 2025 @ 06:32:02.000","Wir hatten insgesamt 2 mal einen Wagen genommen. Der erste Wagen hatte gleich nach ca. 30 Minuten Fahrt Probleme mit dem Reifendruck. Wir sind dann zu einer Service Station gefahren. Dies wurde behoben und gleich der Hinweis gegeben, dass es wohl ein elektronisches Problem ist. Fühlten uns nicht wohl damit. Der Scheibenwischer blieb regelmäßig hängen. Zuletzt eher schmutzig, aber das sind wir mittlerweile leider gewohnt. Beim zweiten Wagen war die Spur verzogen und die Batterie des Schlüssels leer. Da das Schloss am Auto schon so kauputt war, liegt der Fehler wohl auch schon sehr lange vor. In Summe waren beide Autos sehr alt und nicht gepflegt. Schade, weil der Anbieter echt schnell und unkompliziert war.",BSPAuto,de
"Sep 22, 2025 @ 05:19:20.000","Sehr guter Zustand der Fahrzeuge
Sehr schnelle und unkomplizierte Abwicklung bei Abholung und Rückgabe
Sehr freundliches Personal ","Argus Car Hire",de
"Sep 22, 2025 @ 04:27:10.000","Es hat alles gepasst. Der Wagen hatte einige Kratzer, die jedoch alle registriert wurden, ansonsten top Zustand, sehr freundliche und schnelle Abwicklung. Der Shuttle von / bis Airport war auch sehr gut und zügig.",AutoEurope,de
"Sep 21, 2025 @ 23:56:48.000","Très professionnel ",AutoEurope,fr
"Sep 21, 2025 @ 22:36:39.000","Alles gut ",AutoEurope,de
"Sep 21, 2025 @ 22:26:35.000","Service conforme à mes attentes ","Argus Car Hire",fr
"Sep 21, 2025 @ 22:07:08.000","Schnelle Abwicklung, hilfsbereites und freundliches Personal",BSPAuto,de
"Sep 21, 2025 @ 21:48:31.000","Sehr schlechte Erfahrung! Nie wieder. Ich musste das Auto nach einer Woche tauschen ( Äl Probleme). Das Zweite Auto hatte nicht die Korrekte Papiere und die Polizei hat mir eine Strafzettel gegeben, die ich natürlich nicht bezahlt habe, sondern die Firma. Ich habe 3 Tage am Telefon verbracht um die korrekte Autopapiere zu bekommen. Das zweite Auto hatte mehr als 125.000 Km und nach einer Woche musste ich zu einer Werkstatt fahren weil ein Problem mit der Temperatur des Motors  gab.  Viel Stress und nur telefonische Ausreden seitens Centauro. Keiner hat sich für die Unannehmlichkeiten entschuldigt.

","Argus Car Hire",de
"Sep 21, 2025 @ 20:36:34.000","Auto muss gereinigt retourniert werden. Wenn das nicht gemacht wird, dann werden bis zu 80€ verrechnet. Auto hatte bei der Übernahme kein Fensterreinigungsmittel und bei der Nachfrage wurde gesagt, dass man Wasser nachfüllen soll.","Sunny Cars",de
"Sep 21, 2025 @ 20:20:14.000","Perfekter Service",Avis,de
"Sep 21, 2025 @ 20:09:15.000","Der zugesagte Mietwagen (Peugeot 108 oder ähnlich) wurde lapidar als ""nicht verfügbar"" beschrieben. Dafür sollte uns ein vollkommen heruntergekommender Fiat Panda, der außen überall verbeult und innen vollkommen verdreckt war, angedreht werden.
Erst nach intensiver Gegenwehr wurde uns dann wenigstens ein etwas größerer Wagen, der allerdings ebenfalls etliche Beulen aufwies, mit dem Hinweis, dass dies ihr bestes Auto sei, übergeben.
Alles in allem eine absolute Frechheit.

",BSPAuto,de
"Sep 21, 2025 @ 19:57:38.000","Der örtliche Mitarbeiter sagte mir, ich habe keine Vollkasko gebucht und müsse bei ihm vor Ort nochmals eine separate abschließen. Billiger Mietwagen hatte aber ein Formular mitgeschickt, auf welchem bestätigt wurde, dass eine Vollkasko besteht und keine zusätzliche abgeschlossen werden muss. Nach diesem vorzeigen war alles in Ordnung. Trotzdem wurde hier mal wieder auf Dummfang gegangen... 

Der Wagen ( roter Seat Mii) war leider in schlechtem Zustand... ",Rentalcars,de
"Sep 21, 2025 @ 19:48:11.000","Service rapide,  agréable  effet clair ",AutoEurope,fr
"Sep 21, 2025 @ 19:22:10.000","Un peu excentré de l’aéroport mais mieux car moins de monde ",BSPAuto,fr
"Sep 21, 2025 @ 19:03:24.000","Alles bestens.",Enterprise,de
"Sep 21, 2025 @ 18:41:20.000","Unter der angegebenen Rufnummer war niemand zu erreichen 
Personal sollte etwas Deutsch sprechen können 
",AutoEurope,de
"Sep 21, 2025 @ 18:39:11.000","Am Flughafen war kein Vertreter der Mietwagenstation anwesend, sondern musste erst aufwendig per Auslandstelefonat angerufen werden und traf erst nach 30min ein. Die Übergabe und Rückgabe fanden nicht am Airport statt, sondern in einer nicht beschilderten und schlecht auffindbaren Station. 
Das Fahrzeug sollte vor Rückgabe gereinigt werden, was vor Ort nicht möglich war, und auch noch nie gefordert wurde, es wurde eine zusätzliche ""Reinigungsgebühr"" bei Rückgabe eingefordert. 
Insgesamt überhaupt nicht zu empfehlen.",Wisecars,de
"Sep 21, 2025 @ 18:38:39.000","sehr gut 👍🏻","Sunny Cars",de
"Sep 21, 2025 @ 18:34:43.000",,"Argus Car Hire",de
"Sep 21, 2025 @ 18:34:12.000","Sehr freundlicher Mitarbeiter. Alles gut erklärt, schnelle Abwicklung.","Sunny Cars",de
"Sep 21, 2025 @ 18:29:49.000","I did not recieve the car i ordered, it felt like a lower class. Chinese MG instead of Renault SUV. ",Rentalcars,de
"Sep 21, 2025 @ 18:28:43.000","Wartezeit  - dann sollten mehr Schalter geöffnet werden ",Wisecars,de
"Sep 21, 2025 @ 18:24:36.000","Rapidité et efficacité pour avoir le véhicule 
Retour également rapide 
Facilité à trouver l agence de location 
",BSPAuto,fr
"Sep 21, 2025 @ 18:22:30.000","Alles war total unkompliziert alle sehr freundlich.","Sunny Cars",de
"Sep 21, 2025 @ 18:21:04.000","Standard ohne Glanz",AutoEurope,de
"Sep 21, 2025 @ 18:18:36.000","Angemietet wurde ein SUV, bekommen habe ich eine Limousine. Nicht schön, wenn man schlecht ein und aussteigen kann. Ich habe es aber nicht weiter verfolgt, da ich nur noch weg wollte. Auch die Endabrechnung hat über eine Woche gedauert. Da kommt schon Mal Unruhe auf. Das Geld wurde von der Kreditkarte sofort abgebucht, die Rückerstattung dauert....","Sunny Cars",de
"Sep 21, 2025 @ 18:08:59.000","Top Service (Shuttle vom/zum Airport); professionelle Abwicklung aller Formalitäten; Freundlichkeit des Personals","Sunny Cars",de
"Sep 21, 2025 @ 18:06:07.000","Alles sehr gut gelaufen.👍","Argus Car Hire",de
"Sep 21, 2025 @ 18:01:55.000","War alles gut und super nett","Sunny Cars",de
"Sep 21, 2025 @ 17:49:44.000","War alles okay.",AutoEurope,de
"Sep 21, 2025 @ 17:45:20.000","schnelle Abwicklung",AutoEurope,de
"Sep 21, 2025 @ 16:42:35.000","Die Übergabe und Rücknahme des Kfz erfolgte zügig, umfassend und informativ.
Der Mitarbeiter Daniel der lokalen Mietwagenstation vor Ort in Salzburg Flughafen  war sehr freundlich und kompetent. Der Transfer (ca.1km)  Flughafen zur Autovermietungsstation hin und zurück verlief reibungslos, ohne große Wartezeiten und war kostenlos (Voucher). ",Carhiremarket,de
"Sep 21, 2025 @ 15:25:08.000","Unbedingte Empfehlung",AutoEurope,de
"Sep 21, 2025 @ 14:29:16.000","Das Personal war vor Ort (sowohl in Magdeburg als auch in Dessau) sehr freundlich. Alles hat reibungslos geklappt.",Enterprise,de
"Sep 21, 2025 @ 14:11:01.000","Dommage que le réservoir d'essence ne soit pas plein à la prise du véhicule .",BSPAuto,fr
"Sep 21, 2025 @ 13:58:13.000","Man muss zuerst kämofen, damit man den auch gemieteten Fahrzeug zu erhalten. Sie versuchen einen in einer kleinere Kategorie zu geben.",BSPAuto,de
"Sep 21, 2025 @ 13:38:11.000","Ich hatte meine Kreditkarte vergessen, eine Debit Karte wurde nicht akzeptiert. Eine Direktüberweisung einer Kaution von 3000€ wurde abgelehnt. (Laut Mietvertrag hätten aber nur 1000€ bezahlt werden müssen). Dies wurde zum Anlass genommen, mir den Mietvertrag zu kündigen und einen neuen Mietvertrag aufzuzwingen. Dieser kostete statt 209€ nun 735€. Abends 21 Uhr, abseits im Nirgendwo blieb uns keine andere Wahl. Ein teure Vollkasko war Inhalt, obwohl wir eine Vollkasko in Deutschland bereits bezahlt hatten. Für die neue Buchung wurde jetzt eine Debit Karte akzeptiert. Dieser Anbieter ist nicht empfehlenswert.",Wisecars,de
"Sep 21, 2025 @ 12:57:55.000","Lange Schlange, langes warten","Sunny Cars",de
"Sep 21, 2025 @ 12:57:04.000","Sehr unfreundliches Personal",AutoEurope,de
"Sep 21, 2025 @ 11:17:57.000",xxxxxxxxxx,"Argus Car Hire",de
"Sep 21, 2025 @ 10:58:00.000","Gut zu finden. Einfache Abwicklung",Rentalcars,de
"Sep 21, 2025 @ 10:55:28.000","bei Übernahme des Wagens erhielten wir die Unterlagen nur digital per Mail und mussten den Zustand (zB auf Kratzer am Lack) alleine überprüfen. Bei Rückgabe des Wagens hat  uns ein freundlicher Mitarbeiter schnell geholfen.","Argus Car Hire",de
"Sep 21, 2025 @ 10:22:25.000","Effizient und   unkompliziert organisiert.","Sunny Cars",de
"Sep 21, 2025 @ 09:50:34.000","Hat alles super geklappt.","Argus Car Hire",de
"Sep 21, 2025 @ 08:40:38.000","Alles bestens und schnell. Jederzeit wieder!",AutoEurope,de
"Sep 21, 2025 @ 07:51:59.000","Service rapide, Voiture quasi neuve 3000 KM.",AutoEurope,fr
"Sep 21, 2025 @ 07:36:05.000","Gut gelegen ",Rentalcars,de
"Sep 21, 2025 @ 06:27:54.000",".............",BSPAuto,de
"Sep 21, 2025 @ 00:03:52.000","pas de soucis ",Rentalcars,fr
"Sep 20, 2025 @ 23:40:52.000","Professionell, sorgfältig und freundlich","Argus Car Hire",de
"Sep 20, 2025 @ 23:24:22.000","Beim Abholen war das Auto nicht bereit. 20 Minuten Wartezeit. ","Argus Car Hire",de
"Sep 20, 2025 @ 22:02:38.000","Zustand des Wagens kann nicht beurteilt werden, da dieser nicht ausgegeben wurde. ",AutoEurope,de
"Sep 20, 2025 @ 22:00:56.000","Voiture conforme aux attentes, service rapide et attentionné : RAS",BSPAuto,fr
"Sep 20, 2025 @ 21:19:25.000","Das Auto Fiat 500x hatte keine obere Abdeckung für den Kofferraum. (Das Gepäck war einsehbar).","Sunny Cars",de
"Sep 20, 2025 @ 20:29:40.000","unfreundlich hoch zehn",Enterprise,de
"Sep 20, 2025 @ 20:11:28.000","Alles bestens ",Rentalcars,de
"Sep 20, 2025 @ 19:43:35.000","Véhicule loué dans une agence en ville  à Montréal et retourné à l'agence  de l'aéroport sans aucun problème   ",BSPAuto,fr
"Sep 20, 2025 @ 19:39:53.000","La location s'est bien passée. Il y avait des rayures au niveau de la voiture quand on l'a emprunté mais le loueur en a bien tenu compte à notre retour et ne nous a pas posé de problème avec cela.",BSPAuto,fr
"Sep 20, 2025 @ 19:15:00.000","Professionell und problemlos ",AutoEurope,de
"Sep 20, 2025 @ 18:51:59.000"," Le véhicule proposé ne correspond pas à la publicité. Les propositions d'assurance complémentaire sont beaucoup trop onéreuses.",BSPAuto,fr
"Sep 20, 2025 @ 18:42:29.000","Enterprise schrieb mich am Tag vor meiner Buchung mit der Mitteilung an, dass mein gebuchter Wagen nicht zur Verfügung gestellt werden könne. Es gab nur das Angebot eines kleineren Ersatzwagens, der mir allerdings bei meinem Umzug nicht geholfen hätte. Einen größeren Wagen konnten sie ersatzweise auch nicht zur Verfügung stellen. Mein Angebot, auf einen der beiden folgenden Tage umzubuchen, wurde abgelehnt, mit der Begründung, dass die ganzen nächsten Tage keine Autos zur Verfügung stünden. Von einem Dienstleister, wie einer Autovermietung, erwarte ich Verlässlichkeit. Einen Umzug, der viel Organisationsaufwand bedeutet, absagen oder umplanen zu müssen, ist ein Problem. Als Kunde muss ich mich auf meinen Vertragspartner verlassen können. Da es sich weder um eine Spontanbuchung gehandelt hat, noch um ein kleines Unternehmen, erwarte ich, dass es Maßnahmen gibt, um intern Probleme bei der Bereitstellung gebuchter Autos zu beheben. Da Enterprise offensichtlich nicht in der Lage ist, dies sicher zu tun, werde ich wichtige Buchungen nicht mehr bei diesem Vermieter vornehmen und rate auch allen dringend davon ab, wenn sie nicht am Tag vor ihrem geplanten Umzug mitgeteilt bekommen möchten, dass das wichtige Umzugsfahrzeug fehlt.",Enterprise,de
"Sep 20, 2025 @ 18:33:48.000","Habe schon mehrmals Mietwagen dort abgeholt/zurückgegeben. Ablauf immer reibungslos.",AutoEurope,de
"Sep 20, 2025 @ 18:27:15.000","Eigentlich wären es 5 von 5 Sternen gewesen, aber bei der Rückgabe war angeblich der Tank nicht voll. Ich bin erneut zur Tankstelle gefahren und habe immer noch 3 Liter  getankt. Trotzdem hat die Tankanzeige immer noch nur 80 % angezeigt. Was beim tanken davor nicht der Fall war. Dadurch kamen wir ziemlich in Zeitstress.
Und daher ein Stern Abzug.
Ich empfehle bei der Tankstelle bereits ein Foto vom Tank zu machen, damit bei der Mietwagenstation nicht auf einmal 20 % im Tank fehlen, obwohl man nur 2 km gefahren ist.","Sunny Cars",de
"Sep 20, 2025 @ 18:23:08.000","TRES BIEN ",AutoEurope,fr
"Sep 20, 2025 @ 18:11:11.000","gut und reibungslos","Argus Car Hire",de
"Sep 20, 2025 @ 18:08:55.000","Accueil très sympathique.
Check in et check out rapides et sans complications (aucune pression pour souscrire des options comme le rachat de franchise...comme certains loueurs ont tendance à le faire de façon insistante)
Donc, très bonne expérience.",BSPAuto,fr
"Sep 20, 2025 @ 17:39:53.000","Ineffizient, unfreundlich, gefährlich: Langwieriger Bustransfer und völlig ineffiziente Abwicklung am Schalter mit nacheinander auszufüllenden Papierformularen. Mietwagen an sich ok, jedoch sehr alt und abgenutzt 40 bzw. 50 Tausend km. Die vordere rechte Bremsscheibe war total abgenutzt, die Bremsleistung wurde über Tage immer schlechter und ungleichmäßig. Die Spur war verzogen und das Lenkrad ca. 5 Grad aus der Mitte. Bei der Reklamation zum Fahrzeugtausch wurde das Problem kleingeredet. Zum Schluss wurde der Mitarbeiter pampig  und bedrohlich und drohte sogar damit, uns den Schaden in die Schuhe zu schieben, obwohl es ganz klar Verschleiß war. Andere anwesende Kunden wurden auch inkompetent und unfreundlich behandelt. In dieser Form völlig inakzeptabel.",BSPAuto,de
"Sep 20, 2025 @ 16:53:48.000","Abholung dauerte 2 Stunden ! 👎🏻
Rückgabe 2 Minuten ! 👍🏼

Schon am ersten Tag Ausfall der Klimaanlage (bei täglich 30C !).
Erst am 3. Tag wurde nach (laut)starker Beschwerde ein Ersatzwagen gestellt.
Danach allerdings funktionierte das Team gut.
","Sunny Cars",de
"Sep 20, 2025 @ 15:30:07.000","Das Auto war ein bisschen abgerockt. Und nicht sauber.",Rentalcars,de
"Sep 20, 2025 @ 14:19:55.000","Xxxxxxx.      ",BSPAuto,de
"Sep 20, 2025 @ 13:55:25.000","Hat alles gepasst. Sehr freundlich und unkomplizierte Abwicklung.",AutoEurope,de
"Sep 20, 2025 @ 13:35:17.000","Gebucht hatte ich einen VW Taigo. Der war nicht verfügbar. Daraufhin hat man mir einen Ford Kuga gegen Mehrpreis ""empfohlen"". Einen solchen dreckigen Wagen habe ich in 40 Jahren noch nie erhalten - leider konnten wir den vollen Umfang der Mängel im Dunkel des Parkhauses nicht feststellen, sondern erst am nächsten Tag im Hellen. Zurückfahren zu Flughafen, Diskussionen mit Hertz etc. - da wäre mindestens ein halber Tag weg gewesen.                 
Auch wenn Hertz ""drüberstand"", letztlich war es dollar über auto europe.",AutoEurope,de
"Sep 20, 2025 @ 13:25:44.000","Wir haben 2 Autos gemietet, bei uns ( ich spreche etwas spanisch und gut englisch) ging es verhältnismäßig schnell, bei unseren Freunden (gleicher Angestellter), die keine Fremdsprache sprechen, war der Angestellte extrem penetrant. Obwohl ich daneben stand, akzeptierte er ca 5x kein „Nein“ zu einer Zusatzversicherung, bis ich massiver wurde. Was das für Zeit und Nerven gekostet hat. 
Rückgabe allerdings schnell und problemlos.
Daher Bewertung ein Mix.","Argus Car Hire",de
"Sep 20, 2025 @ 11:31:33.000","Mitarbeiter waren leider überfordert. Auto wurde nicht gefunden. Es dauerte sehr lange. Fahrzeug war leer (7 Liter)   Und nicht sonderlich sauber. Rückgabe war problemlos. ","Sunny Cars",de
"Sep 20, 2025 @ 10:58:32.000","Gute Erreichbarkeit, freundliches Personal!","Sunny Cars",de
"Sep 20, 2025 @ 10:53:30.000",,AutoEurope,de
"Sep 20, 2025 @ 08:46:40.000","Der Mietwagen Audi Q3 wurde von einem mürrischen Mitarbeiter verschmutz übergeben. Das Auto in einem desolaten Zustand. Hätten wir mehr Auswahl an der Mietstation Kos Flughafen (AutoBank), hätten wir ihn so nicht übernommen. Den Preis, den wir für diese Karre bezahlt haben, empfinden wir als zu hoch.","Sunny Cars",de
"Sep 20, 2025 @ 05:22:35.000","Gut erreichbar, kurzer Weg zum Wagen",Rentalcars,de
"Sep 19, 2025 @ 23:35:35.000","Top…gerne wieder","Sunny Cars",de
"Sep 19, 2025 @ 23:28:27.000","Alles gut ",AutoEurope,de
"Sep 19, 2025 @ 22:28:39.000","Abwicklung in Office war in Ordnung. 
Bei der Fahrzeug Entgegennahme war der Mitarbeiter nicht sehr motiviert und sprach kein Wort englisch. Die vielen Schäden am Wagen wollte er zunächst garnicht aufnehmen. Erst als ich selber Fotos gemacht habe , hat er es auch wiederwillig gemacht. Hat oft nur abgewunken als ich ihm etliche Schäden gezeigt habe die er bitte aufnehmen soll. Leider nicht so gut gelaufen. ",AutoEurope,de
"Sep 19, 2025 @ 22:07:07.000","Alles sehr gut funktioniert ","Argus Car Hire",de
"Sep 19, 2025 @ 21:55:21.000","War leicht zu finden, alle sehr freundlich ",AutoEurope,de
"Sep 19, 2025 @ 20:36:46.000","La personne était très sympathique, parlant Très bien Français ",BSPAuto,fr
"Sep 19, 2025 @ 19:35:00.000","Hast alles reibungslos geklappt. Sehr freundlicher Mitarbeiter! ",Rentalcars,de
